order_id,order_datetime,order_date,order_time,order_hour,order_dayofweek,day_name,is_weekend,is_holiday,kitchen_id,kitchen_name,zip_code,num_items,order_subtotal,net_payout,discount_applied,prep_time_min,delivery_time_min,total_delivery_time_min,avoidable_wait_min,confirmed_ready_time,dasher_arrival_time,pickup_time,delivery_time,order_status,rating,weather_condition,temperature_c,currency
3205,2025-10-12 13:51:56,2025-10-12,13:51:56,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.19,False,23,15,45.54,7.54,2025-10-12 14:14:56,2025-10-12 14:18:56,2025-10-12 14:22:28.334272,2025-10-12 14:37:28.334272,Completed,5.0,Rain,12.0,USD
3206,2025-10-12 13:13:19,2025-10-12,13:13:19,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.24,True,18,15,30.73,0.0,2025-10-12 13:31:19,2025-10-12 13:27:19,2025-10-12 13:29:02.954799,2025-10-12 13:44:02.954799,Completed,4.0,Rain,12.0,USD
3207,2025-10-12 13:21:21,2025-10-12,13:21:21,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,25.98,19.94,False,21,45,76.2,10.2,2025-10-12 13:42:21,2025-10-12 13:49:21,2025-10-12 13:52:33.095198,2025-10-12 14:37:33.095198,Completed,5.0,Rain,12.0,USD
3208,2025-10-12 13:54:37,2025-10-12,13:54:37,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,28.98,22.48,True,20,27,51.25,4.25,2025-10-12 14:14:37,2025-10-12 14:14:37,2025-10-12 14:18:52.206015,2025-10-12 14:45:52.206015,Completed,3.0,Rain,12.0,USD
3209,2025-10-12 14:10:23,2025-10-12,14:10:23,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,36.97,30.74,False,23,16,45.99,6.99,2025-10-12 14:33:23,2025-10-12 14:35:23,2025-10-12 14:40:22.122334,2025-10-12 14:56:22.122334,Completed,5.0,Rain,12.0,USD
3210,2025-10-12 14:21:43,2025-10-12,14:21:43,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.44,False,16,24,47.32,7.32,2025-10-12 14:37:43,2025-10-12 14:43:43,2025-10-12 14:45:01.946447,2025-10-12 15:09:01.946447,Completed,3.0,Rain,12.0,USD
3211,2025-10-12 14:58:51,2025-10-12,14:58:51,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,27.98,24.69,True,21,31,60.52,8.52,2025-10-12 15:19:51,2025-10-12 15:26:51,2025-10-12 15:28:22.117152,2025-10-12 15:59:22.117152,Completed,4.0,Rain,12.0,USD
3212,2025-10-12 16:27:25,2025-10-12,16:27:25,16,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.55,True,9,43,51.49,0.0,2025-10-12 16:36:25,2025-10-12 16:33:25,2025-10-12 16:35:54.507902,2025-10-12 17:18:54.507902,Completed,5.0,Rain,12.0,USD
3213,2025-10-12 16:08:53,2025-10-12,16:08:53,16,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,28.97,25.65,True,18,15,37.89,4.89,2025-10-12 16:26:53,2025-10-12 16:30:53,2025-10-12 16:31:46.493474,2025-10-12 16:46:46.493474,Completed,4.0,Rain,12.0,USD
3214,2025-10-12 16:07:22,2025-10-12,16:07:22,16,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.82,False,19,22,45.55,4.55,2025-10-12 16:26:22,2025-10-12 16:26:22,2025-10-12 16:30:54.958723,2025-10-12 16:52:54.958723,Completed,4.0,Rain,12.0,USD
3215,2025-10-12 17:53:00,2025-10-12,17:53:00,17,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.46,True,8,22,33.19,3.19,2025-10-12 18:01:00,2025-10-12 18:00:00,2025-10-12 18:04:11.239813,2025-10-12 18:26:11.239813,Completed,5.0,Rain,12.0,USD
3216,2025-10-12 17:14:37,2025-10-12,17:14:37,17,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,25.98,22.45,True,21,31,49.86,0.0,2025-10-12 17:35:37,2025-10-12 17:31:37,2025-10-12 17:33:28.558995,2025-10-12 18:04:28.558995,Completed,5.0,Rain,12.0,USD
3217,2025-10-12 18:09:02,2025-10-12,18:09:02,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.48,False,11,18,25.98,0.0,2025-10-12 18:20:02,2025-10-12 18:16:02,2025-10-12 18:17:00.685585,2025-10-12 18:35:00.685585,Completed,4.0,Rain,12.0,USD
3218,2025-10-12 18:14:31,2025-10-12,18:14:31,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.77,True,22,30,52.22,0.22,2025-10-12 18:36:31,2025-10-12 18:33:31,2025-10-12 18:36:43.999760,2025-10-12 19:06:43.999760,Completed,5.0,Rain,12.0,USD
3219,2025-10-12 18:37:41,2025-10-12,18:37:41,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,19.98,15.35,False,20,28,48.2,0.2,2025-10-12 18:57:41,2025-10-12 18:55:41,2025-10-12 18:57:52.731374,2025-10-12 19:25:52.731374,Completed,4.0,Rain,12.0,USD
3220,2025-10-12 18:43:17,2025-10-12,18:43:17,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.46,False,10,30,39.81,0.0,2025-10-12 18:53:17,2025-10-12 18:50:17,2025-10-12 18:53:05.813143,2025-10-12 19:23:05.813143,Completed,5.0,Rain,12.0,USD
3221,2025-10-12 18:46:28,2025-10-12,18:46:28,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,5.13,False,12,34,46.52,0.52,2025-10-12 18:58:28,2025-10-12 18:57:28,2025-10-12 18:58:59.264214,2025-10-12 19:32:59.264214,Completed,5.0,Rain,12.0,USD
3222,2025-10-12 18:13:08,2025-10-12,18:13:08,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.56,False,10,22,33.83,1.83,2025-10-12 18:23:08,2025-10-12 18:20:08,2025-10-12 18:24:57.840754,2025-10-12 18:46:57.840754,Completed,4.0,Rain,12.0,USD
3223,2025-10-12 18:34:49,2025-10-12,18:34:49,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.4,False,5,24,36.2,7.2,2025-10-12 18:39:49,2025-10-12 18:44:49,2025-10-12 18:47:00.748006,2025-10-12 19:11:00.748006,Completed,5.0,Rain,12.0,USD
3224,2025-10-12 18:00:50,2025-10-12,18:00:50,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,19.48,16.28,False,25,18,51.75,8.75,2025-10-12 18:25:50,2025-10-12 18:29:50,2025-10-12 18:34:35.144846,2025-10-12 18:52:35.144846,Completed,4.0,Rain,12.0,USD
3225,2025-10-12 19:06:58,2025-10-12,19:06:58,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,11.98,9.39,False,10,36,59.88,13.88,2025-10-12 19:16:58,2025-10-12 19:25:58,2025-10-12 19:30:50.989434,2025-10-12 20:06:50.989434,Completed,5.0,Rain,12.0,USD
3226,2025-10-12 19:03:22,2025-10-12,19:03:22,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.13,True,15,36,64.42,13.42,2025-10-12 19:18:22,2025-10-12 19:28:22,2025-10-12 19:31:46.987707,2025-10-12 20:07:46.987707,Completed,5.0,Rain,12.0,USD
3227,2025-10-12 19:36:10,2025-10-12,19:36:10,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.82,False,14,17,38.65,7.65,2025-10-12 19:50:10,2025-10-12 19:55:10,2025-10-12 19:57:48.733324,2025-10-12 20:14:48.733324,Completed,5.0,Rain,12.0,USD
3228,2025-10-12 19:39:03,2025-10-12,19:39:03,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.57,False,6,19,27.81,2.81,2025-10-12 19:45:03,2025-10-12 19:47:03,2025-10-12 19:47:51.696818,2025-10-12 20:06:51.696818,Completed,5.0,Rain,12.0,USD
3229,2025-10-12 19:59:28,2025-10-12,19:59:28,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.48,True,17,27,57.35,13.35,2025-10-12 20:16:28,2025-10-12 20:26:28,2025-10-12 20:29:48.804995,2025-10-12 20:56:48.804995,Completed,5.0,Rain,12.0,USD
3230,2025-10-12 19:43:31,2025-10-12,19:43:31,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.54,False,12,32,53.14,9.14,2025-10-12 19:55:31,2025-10-12 20:01:31,2025-10-12 20:04:39.158903,2025-10-12 20:36:39.158903,Completed,5.0,Rain,12.0,USD
3231,2025-10-12 19:33:46,2025-10-12,19:33:46,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,15.48,11.1,False,16,35,59.36,8.36,2025-10-12 19:49:46,2025-10-12 19:55:46,2025-10-12 19:58:07.802969,2025-10-12 20:33:07.802969,Completed,4.0,Rain,12.0,USD
3232,2025-10-12 19:09:38,2025-10-12,19:09:38,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.73,False,14,21,30.68,0.0,2025-10-12 19:23:38,2025-10-12 19:18:38,2025-10-12 19:19:18.811446,2025-10-12 19:40:18.811446,Completed,5.0,Rain,12.0,USD
3233,2025-10-12 19:49:58,2025-10-12,19:49:58,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.28,True,19,33,55.43,3.43,2025-10-12 20:08:58,2025-10-12 20:07:58,2025-10-12 20:12:23.899397,2025-10-12 20:45:23.899397,Completed,4.0,Rain,12.0,USD
3234,2025-10-12 19:27:22,2025-10-12,19:27:22,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.93,False,18,36,63.21,9.21,2025-10-12 19:45:22,2025-10-12 19:52:22,2025-10-12 19:54:34.597143,2025-10-12 20:30:34.597143,Completed,4.0,Rain,12.0,USD
3235,2025-10-12 19:34:45,2025-10-12,19:34:45,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.52,False,14,18,45.47,13.47,2025-10-12 19:48:45,2025-10-12 19:58:45,2025-10-12 20:02:12.959943,2025-10-12 20:20:12.959943,Completed,4.0,Rain,12.0,USD
3236,2025-10-12 19:36:04,2025-10-12,19:36:04,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.31,False,10,43,58.64,5.64,2025-10-12 19:46:04,2025-10-12 19:47:04,2025-10-12 19:51:42.224472,2025-10-12 20:34:42.224472,Completed,5.0,Rain,12.0,USD
3237,2025-10-12 20:42:55,2025-10-12,20:42:55,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,23.98,18.84,False,18,41,70.12,11.12,2025-10-12 21:00:55,2025-10-12 21:07:55,2025-10-12 21:12:02.033684,2025-10-12 21:53:02.033684,Completed,5.0,Rain,12.0,USD
3238,2025-10-12 20:27:28,2025-10-12,20:27:28,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,28.47,24.52,False,26,40,72.42,6.42,2025-10-12 20:53:28,2025-10-12 20:55:28,2025-10-12 20:59:53.306227,2025-10-12 21:39:53.306227,Completed,5.0,Rain,12.0,USD
3239,2025-10-12 20:17:20,2025-10-12,20:17:20,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.75,False,7,22,33.7,4.7,2025-10-12 20:24:20,2025-10-12 20:26:20,2025-10-12 20:29:02.032416,2025-10-12 20:51:02.032416,Completed,3.0,Rain,12.0,USD
3240,2025-10-12 20:48:24,2025-10-12,20:48:24,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.41,False,9,30,48.67,9.67,2025-10-12 20:57:24,2025-10-12 21:05:24,2025-10-12 21:07:04.247983,2025-10-12 21:37:04.247983,Completed,5.0,Rain,12.0,USD
3241,2025-10-12 21:10:17,2025-10-12,21:10:17,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,38.97,27.45,False,26,40,73.69,7.69,2025-10-12 21:36:17,2025-10-12 21:40:17,2025-10-12 21:43:58.202605,2025-10-12 22:23:58.202605,Completed,3.0,Rain,12.0,USD
3242,2025-10-12 21:08:20,2025-10-12,21:08:20,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.96,False,17,45,73.1,11.1,2025-10-12 21:25:20,2025-10-12 21:33:20,2025-10-12 21:36:26.220505,2025-10-12 22:21:26.220505,Cancelled,,Rain,12.0,USD
3243,2025-10-12 21:59:21,2025-10-12,21:59:21,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,28.98,22.73,True,26,18,47.18,3.18,2025-10-12 22:25:21,2025-10-12 22:24:21,2025-10-12 22:28:31.974327,2025-10-12 22:46:31.974327,Completed,4.0,Rain,12.0,USD
3244,2025-10-12 22:28:56,2025-10-12,22:28:56,22,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.86,False,20,37,68.31,11.31,2025-10-12 22:48:56,2025-10-12 22:58:56,2025-10-12 23:00:14.417242,2025-10-12 23:37:14.417242,Completed,5.0,Rain,12.0,USD
3245,2025-10-12 22:39:28,2025-10-12,22:39:28,22,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,13.09,True,24,39,65.66,2.66,2025-10-12 23:03:28,2025-10-12 23:04:28,2025-10-12 23:06:07.498170,2025-10-12 23:45:07.498170,Completed,5.0,Rain,12.0,USD
3246,2025-10-13 11:19:27,2025-10-13,11:19:27,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.48,9.84,False,16,40,66.55,10.55,2025-10-13 11:35:27,2025-10-13 11:41:27,2025-10-13 11:46:00.279274,2025-10-13 12:26:00.279274,Completed,4.0,Cloudy,15.0,USD
3247,2025-10-13 11:31:29,2025-10-13,11:31:29,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,12.98,10.37,False,14,42,52.79,0.0,2025-10-13 11:45:29,2025-10-13 11:40:29,2025-10-13 11:42:16.456114,2025-10-13 12:24:16.456114,Completed,5.0,Cloudy,15.0,USD
3248,2025-10-13 11:54:56,2025-10-13,11:54:56,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.3,False,15,26,43.39,2.39,2025-10-13 12:09:56,2025-10-13 12:07:56,2025-10-13 12:12:19.285113,2025-10-13 12:38:19.285113,Completed,3.0,Cloudy,15.0,USD
3249,2025-10-13 12:13:14,2025-10-13,12:13:14,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,13.36,False,19,34,52.92,0.0,2025-10-13 12:32:14,2025-10-13 12:31:14,2025-10-13 12:32:09.273953,2025-10-13 13:06:09.273953,Completed,5.0,Cloudy,15.0,USD
3250,2025-10-13 12:09:49,2025-10-13,12:09:49,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.54,False,13,21,46.4,12.4,2025-10-13 12:22:49,2025-10-13 12:31:49,2025-10-13 12:35:13.179073,2025-10-13 12:56:13.179073,Completed,5.0,Cloudy,15.0,USD
3251,2025-10-13 12:44:45,2025-10-13,12:44:45,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.91,False,19,25,44.73,0.73,2025-10-13 13:03:45,2025-10-13 13:00:45,2025-10-13 13:04:28.797289,2025-10-13 13:29:28.797289,Completed,5.0,Cloudy,15.0,USD
3252,2025-10-13 12:00:25,2025-10-13,12:00:25,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,22.98,19.69,False,19,28,52.52,5.52,2025-10-13 12:19:25,2025-10-13 12:21:25,2025-10-13 12:24:56.143635,2025-10-13 12:52:56.143635,Completed,5.0,Cloudy,15.0,USD
3253,2025-10-13 13:27:12,2025-10-13,13:27:12,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.1,True,17,18,36.95,1.95,2025-10-13 13:44:12,2025-10-13 13:41:12,2025-10-13 13:46:08.878669,2025-10-13 14:04:08.878669,Completed,5.0,Cloudy,15.0,USD
3254,2025-10-13 13:53:03,2025-10-13,13:53:03,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.66,False,13,36,55.77,6.77,2025-10-13 14:06:03,2025-10-13 14:10:03,2025-10-13 14:12:48.912544,2025-10-13 14:48:48.912544,Completed,5.0,Cloudy,15.0,USD
3255,2025-10-13 13:55:34,2025-10-13,13:55:34,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,17.92,True,19,21,43.4,3.4,2025-10-13 14:14:34,2025-10-13 14:15:34,2025-10-13 14:17:58.172094,2025-10-13 14:38:58.172094,Completed,4.0,Cloudy,15.0,USD
3256,2025-10-13 16:50:32,2025-10-13,16:50:32,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.88,False,15,45,69.74,9.74,2025-10-13 17:05:32,2025-10-13 17:12:32,2025-10-13 17:15:16.666640,2025-10-13 18:00:16.666640,Completed,4.0,Cloudy,15.0,USD
3257,2025-10-13 17:00:54,2025-10-13,17:00:54,17,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.5,False,12,35,53.23,6.23,2025-10-13 17:12:54,2025-10-13 17:15:54,2025-10-13 17:19:07.779192,2025-10-13 17:54:07.779192,Completed,4.0,Cloudy,15.0,USD
3258,2025-10-13 17:08:01,2025-10-13,17:08:01,17,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,17.75,False,24,26,59.76,9.76,2025-10-13 17:32:01,2025-10-13 17:40:01,2025-10-13 17:41:46.581569,2025-10-13 18:07:46.581569,Completed,5.0,Cloudy,15.0,USD
3259,2025-10-13 17:09:16,2025-10-13,17:09:16,17,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,16.98,13.16,False,18,26,45.59,1.59,2025-10-13 17:27:16,2025-10-13 17:24:16,2025-10-13 17:28:51.186128,2025-10-13 17:54:51.186128,Completed,3.0,Cloudy,15.0,USD
3260,2025-10-13 18:56:55,2025-10-13,18:56:55,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.32,False,8,17,27.55,2.55,2025-10-13 19:04:55,2025-10-13 19:02:55,2025-10-13 19:07:27.708938,2025-10-13 19:24:27.708938,Completed,5.0,Cloudy,15.0,USD
3261,2025-10-13 18:57:33,2025-10-13,18:57:33,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,22.24,False,22,37,57.93,0.0,2025-10-13 19:19:33,2025-10-13 19:15:33,2025-10-13 19:18:29.041209,2025-10-13 19:55:29.041209,Completed,5.0,Cloudy,15.0,USD
3262,2025-10-13 18:36:40,2025-10-13,18:36:40,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.83,True,20,38,55.79,0.0,2025-10-13 18:56:40,2025-10-13 18:52:40,2025-10-13 18:54:27.177138,2025-10-13 19:32:27.177138,Completed,4.0,Cloudy,15.0,USD
3263,2025-10-13 18:15:04,2025-10-13,18:15:04,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,25.98,21.76,False,22,27,60.52,11.52,2025-10-13 18:37:04,2025-10-13 18:44:04,2025-10-13 18:48:35.278700,2025-10-13 19:15:35.278700,Completed,4.0,Cloudy,15.0,USD
3264,2025-10-13 18:12:33,2025-10-13,18:12:33,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.13,False,22,35,56.73,0.0,2025-10-13 18:34:33,2025-10-13 18:32:33,2025-10-13 18:34:17.098925,2025-10-13 19:09:17.098925,Completed,5.0,Cloudy,15.0,USD
3265,2025-10-13 19:22:32,2025-10-13,19:22:32,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.18,False,10,21,30.31,0.0,2025-10-13 19:32:32,2025-10-13 19:28:32,2025-10-13 19:31:50.605659,2025-10-13 19:52:50.605659,Completed,5.0,Cloudy,15.0,USD
3266,2025-10-13 19:20:24,2025-10-13,19:20:24,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.98,15.37,True,20,29,49.69,0.69,2025-10-13 19:40:24,2025-10-13 19:38:24,2025-10-13 19:41:05.505732,2025-10-13 20:10:05.505732,Completed,5.0,Cloudy,15.0,USD
3267,2025-10-13 19:59:38,2025-10-13,19:59:38,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,22.97,17.94,False,14,19,46.06,13.06,2025-10-13 20:13:38,2025-10-13 20:22:38,2025-10-13 20:26:41.383652,2025-10-13 20:45:41.383652,Completed,5.0,Cloudy,15.0,USD
3268,2025-10-13 19:44:35,2025-10-13,19:44:35,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.02,False,15,37,55.68,3.68,2025-10-13 19:59:35,2025-10-13 20:00:35,2025-10-13 20:03:15.607867,2025-10-13 20:40:15.607867,Completed,4.0,Cloudy,15.0,USD
3269,2025-10-13 20:59:24,2025-10-13,20:59:24,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,22.98,18.25,False,20,40,69.01,9.01,2025-10-13 21:19:24,2025-10-13 21:27:24,2025-10-13 21:28:24.462142,2025-10-13 22:08:24.462142,Completed,4.0,Cloudy,15.0,USD
3270,2025-10-13 20:28:22,2025-10-13,20:28:22,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.25,False,24,38,66.49,4.49,2025-10-13 20:52:22,2025-10-13 20:53:22,2025-10-13 20:56:51.278809,2025-10-13 21:34:51.278809,Completed,5.0,Cloudy,15.0,USD
3271,2025-10-13 20:46:20,2025-10-13,20:46:20,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,29.97,23.23,False,26,15,50.86,9.86,2025-10-13 21:12:20,2025-10-13 21:17:20,2025-10-13 21:22:11.804575,2025-10-13 21:37:11.804575,Completed,4.0,Cloudy,15.0,USD
3272,2025-10-13 21:41:34,2025-10-13,21:41:34,21,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.48,False,18,33,59.4,8.4,2025-10-13 21:59:34,2025-10-13 22:05:34,2025-10-13 22:07:57.935144,2025-10-13 22:40:57.935144,Completed,5.0,Cloudy,15.0,USD
3273,2025-10-13 22:23:15,2025-10-13,22:23:15,22,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.81,True,19,33,53.77,1.77,2025-10-13 22:42:15,2025-10-13 22:42:15,2025-10-13 22:44:01.217939,2025-10-13 23:17:01.217939,Completed,4.0,Cloudy,15.0,USD
3274,2025-10-14 10:44:30,2025-10-14,10:44:30,10,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.31,False,7,32,35.8,0.0,2025-10-14 10:51:30,2025-10-14 10:47:30,2025-10-14 10:48:17.964676,2025-10-14 11:20:17.964676,Completed,5.0,Clear,18.0,USD
3275,2025-10-14 11:27:35,2025-10-14,11:27:35,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.4,True,17,34,52.52,1.52,2025-10-14 11:44:35,2025-10-14 11:45:35,2025-10-14 11:46:06.161126,2025-10-14 12:20:06.161126,Completed,5.0,Clear,18.0,USD
3276,2025-10-14 12:32:21,2025-10-14,12:32:21,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,14.98,11.77,False,15,20,45.3,10.3,2025-10-14 12:47:21,2025-10-14 12:56:21,2025-10-14 12:57:39.267768,2025-10-14 13:17:39.267768,Completed,4.0,Clear,18.0,USD
3277,2025-10-14 12:41:14,2025-10-14,12:41:14,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.89,True,12,25,37.37,0.37,2025-10-14 12:53:14,2025-10-14 12:50:14,2025-10-14 12:53:36.252263,2025-10-14 13:18:36.252263,Completed,5.0,Clear,18.0,USD
3278,2025-10-14 13:08:55,2025-10-14,13:08:55,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.7,False,18,26,50.42,6.42,2025-10-14 13:26:55,2025-10-14 13:30:55,2025-10-14 13:33:20.146658,2025-10-14 13:59:20.146658,Cancelled,,Clear,18.0,USD
3279,2025-10-14 13:52:12,2025-10-14,13:52:12,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.31,False,12,32,55.06,11.06,2025-10-14 14:04:12,2025-10-14 14:14:12,2025-10-14 14:15:15.766644,2025-10-14 14:47:15.766644,Completed,4.0,Clear,18.0,USD
3280,2025-10-14 13:53:14,2025-10-14,13:53:14,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,23.98,19.04,False,22,42,68.78,4.78,2025-10-14 14:15:14,2025-10-14 14:15:14,2025-10-14 14:20:00.535383,2025-10-14 15:02:00.535383,Completed,4.0,Clear,18.0,USD
3281,2025-10-14 13:48:07,2025-10-14,13:48:07,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.46,False,14,43,62.13,5.13,2025-10-14 14:02:07,2025-10-14 14:06:07,2025-10-14 14:07:14.856309,2025-10-14 14:50:14.856309,Completed,3.0,Clear,18.0,USD
3282,2025-10-14 14:58:24,2025-10-14,14:58:24,14,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.47,True,19,15,30.54,0.0,2025-10-14 15:17:24,2025-10-14 15:13:24,2025-10-14 15:13:56.327435,2025-10-14 15:28:56.327435,Completed,5.0,Clear,18.0,USD
3283,2025-10-14 14:09:45,2025-10-14,14:09:45,14,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.58,False,16,23,39.37,0.37,2025-10-14 14:25:45,2025-10-14 14:24:45,2025-10-14 14:26:07.234771,2025-10-14 14:49:07.234771,Completed,4.0,Clear,18.0,USD
3284,2025-10-14 14:03:22,2025-10-14,14:03:22,14,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.1,False,17,36,67.32,14.32,2025-10-14 14:20:22,2025-10-14 14:30:22,2025-10-14 14:34:41.166898,2025-10-14 15:10:41.166898,Completed,4.0,Clear,18.0,USD
3285,2025-10-14 15:48:39,2025-10-14,15:48:39,15,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,29.97,24.47,False,20,44,76.71,12.71,2025-10-14 16:08:39,2025-10-14 16:16:39,2025-10-14 16:21:21.362405,2025-10-14 17:05:21.362405,Completed,5.0,Clear,18.0,USD
3286,2025-10-14 16:24:23,2025-10-14,16:24:23,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,14.98,12.79,False,17,34,61.07,10.07,2025-10-14 16:41:23,2025-10-14 16:49:23,2025-10-14 16:51:27.464092,2025-10-14 17:25:27.464092,Completed,5.0,Clear,18.0,USD
3287,2025-10-14 17:02:38,2025-10-14,17:02:38,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.3,False,14,38,61.86,9.86,2025-10-14 17:16:38,2025-10-14 17:23:38,2025-10-14 17:26:29.484099,2025-10-14 18:04:29.484099,Completed,5.0,Clear,18.0,USD
3288,2025-10-14 17:01:39,2025-10-14,17:01:39,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.77,True,10,26,36.23,0.23,2025-10-14 17:11:39,2025-10-14 17:10:39,2025-10-14 17:11:52.598758,2025-10-14 17:37:52.598758,Completed,4.0,Clear,18.0,USD
